"bout","foragdiv_id","foragdata_id","date","timestart","timeend","where","canopy","kelptype","success","prey","number","size","qualifier","geometry","site"
"nsf-2018-12-10-rwc-1431","nsf-2018-12-10-rwc-1431-SB1-21","nsf-2018-12-10-rwc-1431-SB1-21-1",2018-12-10,1899-12-31 14:31:00,1899-12-31 15:18:00,NA,0,"x","y","pur",2,1,"c",c(-121.906221590619, 36.6219740315431),NA
"nsf-2018-12-10-rwc-1431","nsf-2018-12-10-rwc-1431-SB1-3","nsf-2018-12-10-rwc-1431-SB1-3-1",2018-12-10,1899-12-31 14:31:00,1899-12-31 15:18:00,NA,0,"x","y","pur",3,2,"a",c(-121.909258580753, 36.6226770863164),NA
"nsf-2018-12-10-rwc-1431","nsf-2018-12-10-rwc-1431-SB1-4","nsf-2018-12-10-rwc-1431-SB1-4-1",2018-12-10,1899-12-31 14:31:00,1899-12-31 15:18:00,NA,0,"x","y","pur",2,2,"a",c(-121.909258580753, 36.6226770863164),NA
"nsf-2018-12-10-rwc-1431","nsf-2018-12-10-rwc-1431-SB1-4","nsf-2018-12-10-rwc-1431-SB1-4-2",2018-12-10,1899-12-31 14:31:00,1899-12-31 15:18:00,NA,0,"x","y","pur",1,1,"c",c(-121.909258580753, 36.6226770863164),NA
"nsf-2018-12-10-rwc-1431","nsf-2018-12-10-rwc-1431-SB1-5","nsf-2018-12-10-rwc-1431-SB1-5-1",2018-12-10,1899-12-31 14:31:00,1899-12-31 15:18:00,NA,0,"x","y","pur",2,1,"c",c(-121.909258580753, 36.6226770863164),NA
"nsf-2018-12-10-rwc-1431","nsf-2018-12-10-rwc-1431-SB1-6","nsf-2018-12-10-rwc-1431-SB1-6-1",2018-12-10,1899-12-31 14:31:00,1899-12-31 15:18:00,NA,0,"x","y","pur",1,2,"a",c(-121.909258580753, 36.6226770863164),NA
"nsf-2018-12-10-rwc-1431","nsf-2018-12-10-rwc-1431-SB1-6","nsf-2018-12-10-rwc-1431-SB1-6-2",2018-12-10,1899-12-31 14:31:00,1899-12-31 15:18:00,NA,0,"x","y","pur",1,2,"b",c(-121.909258580753, 36.6226770863164),NA
"nsf-2018-12-10-rwc-1431","nsf-2018-12-10-rwc-1431-SB1-7","nsf-2018-12-10-rwc-1431-SB1-7-1",2018-12-10,1899-12-31 14:31:00,1899-12-31 15:18:00,NA,0,"x","y","pur",1,1,"c",c(-121.909258580753, 36.6226770863164),NA
"nsf-2018-12-10-rwc-1431","nsf-2018-12-10-rwc-1431-SB1-8","nsf-2018-12-10-rwc-1431-SB1-8-1",2018-12-10,1899-12-31 14:31:00,1899-12-31 15:18:00,NA,0,"x","y","pur",1,1,"c",c(-121.909258580753, 36.6226770863164),NA
"nsf-2018-12-10-rwc-1431","nsf-2018-12-10-rwc-1431-SB1-9","nsf-2018-12-10-rwc-1431-SB1-9-1",2018-12-10,1899-12-31 14:31:00,1899-12-31 15:18:00,NA,0,"x","y","pur",2,1,"c",c(-121.909258580753, 36.6226770863164),NA
"nsf-2018-12-10-snl-1028","nsf-2018-12-10-snl-1028-SB1-12","nsf-2018-12-10-snl-1028-SB1-12-1",2018-12-10,1899-12-31 10:28:00,1899-12-31 11:09:00,"a",0,"x","y","wor",1,2,"a",c(-121.892185232999, 36.6059499829787),NA
"nsf-2018-12-10-snl-1028","nsf-2018-12-10-snl-1028-SB1-13","nsf-2018-12-10-snl-1028-SB1-13-1",2018-12-10,1899-12-31 10:28:00,1899-12-31 11:09:00,"a",0,"x","y","wor",2,1,"c",c(-121.892185232999, 36.6059499829787),NA
"nsf-2018-12-10-snl-1028","nsf-2018-12-10-snl-1028-SB1-14","nsf-2018-12-10-snl-1028-SB1-14-1",2018-12-10,1899-12-31 10:28:00,1899-12-31 11:09:00,"a",0,"x","c","wor",2,1,"c",c(-121.892185232999, 36.6059499829787),NA
"nsf-2018-12-10-snl-1028","nsf-2018-12-10-snl-1028-SB1-16","nsf-2018-12-10-snl-1028-SB1-16-1",2018-12-10,1899-12-31 10:28:00,1899-12-31 11:09:00,"a",0,"x","y","wor",1,2,"a",c(-121.892185232999, 36.6059499829787),NA
"nsf-2018-12-10-snl-1028","nsf-2018-12-10-snl-1028-SB1-17","nsf-2018-12-10-snl-1028-SB1-17-1",2018-12-10,1899-12-31 10:28:00,1899-12-31 11:09:00,"a",0,"x","y","wor",1,2,"a",c(-121.892185232999, 36.6059499829787),NA
"nsf-2018-12-10-snl-1028","nsf-2018-12-10-snl-1028-SB1-18","nsf-2018-12-10-snl-1028-SB1-18-1",2018-12-10,1899-12-31 10:28:00,1899-12-31 11:09:00,"a",0,"x","y","biv",1,1,"c",c(-121.891948640504, 36.6055987214031),NA
"nsf-2018-12-10-snl-1028","nsf-2018-12-10-snl-1028-SB1-19","nsf-2018-12-10-snl-1028-SB1-19-1",2018-12-10,1899-12-31 10:28:00,1899-12-31 11:09:00,"a",0,"x","y","unk",1,1,"b",c(-121.891948640504, 36.6055987214031),NA
"nsf-2018-12-10-snl-1028","nsf-2018-12-10-snl-1028-SB1-2","nsf-2018-12-10-snl-1028-SB1-2-1",2018-12-10,1899-12-31 10:28:00,1899-12-31 11:09:00,"a",0,"x","y","unk",NA,NA,NA,c(-121.89158058564, 36.6062994349341),NA
"nsf-2018-12-10-snl-1028","nsf-2018-12-10-snl-1028-SB1-20","nsf-2018-12-10-snl-1028-SB1-20-1",2018-12-10,1899-12-31 10:28:00,1899-12-31 11:09:00,"a",0,"x","y","wor",1,1,"b",c(-121.891948640504, 36.6055987214031),NA
"nsf-2018-12-10-snl-1028","nsf-2018-12-10-snl-1028-SB1-7","nsf-2018-12-10-snl-1028-SB1-7-1",2018-12-10,1899-12-31 10:28:00,1899-12-31 11:09:00,"a",0,"x","y","unk",1,1,"c",c(-121.892122817837, 36.6062593368215),NA
"nsf-2018-12-10-snl-1028","nsf-2018-12-10-snl-1028-SB1-9","nsf-2018-12-10-snl-1028-SB1-9-1",2018-12-10,1899-12-31 10:28:00,1899-12-31 11:09:00,"a",0,"x","y","wor",1,1,"c",c(-121.892122817837, 36.6062593368215),NA
"nsf-2018-12-10-snl-1112","nsf-2018-12-10-snl-1112-SB1-1","nsf-2018-12-10-snl-1112-SB1-1-1",2018-12-10,1899-12-31 11:12:00,1899-12-31 11:31:00,"a",0,"x","c","dun",1,3,"b",c(-121.890450014253, 36.6064159228035),NA
"nsf-2018-12-10-snl-1112","nsf-2018-12-10-snl-1112-SB1-2","nsf-2018-12-10-snl-1112-SB1-2-1",2018-12-10,1899-12-31 11:12:00,1899-12-31 11:31:00,"a",0,"x","c","dun",1,3,"b",c(-121.890450014253, 36.6064159228035),NA
"nsf-2018-12-10-snl-1112","nsf-2018-12-10-snl-1112-SB1-5","nsf-2018-12-10-snl-1112-SB1-5-1",2018-12-10,1899-12-31 11:12:00,1899-12-31 11:31:00,"a",0,"x","y","squ",1,1,"c",c(-121.890813652635, 36.6056225238131),NA
"nsf-2018-12-10-snl-1112","nsf-2018-12-10-snl-1112-SB1-6","nsf-2018-12-10-snl-1112-SB1-6-1",2018-12-10,1899-12-31 11:12:00,1899-12-31 11:31:00,"a",0,"x","y","unk",1,1,"b",c(-121.890813652635, 36.6056225238131),NA
"nsf-2018-12-11-hlm-924","nsf-2018-12-11-hlm-924-SB1-1","nsf-2018-12-11-hlm-924-SB1-1-1",2018-12-11,1899-12-31 09:24:00,1899-12-31 09:41:00,"a",0,"x","y","wor",1,2,"a",c(-121.890890558584, 36.6067067014687),NA
"nsf-2018-12-11-hlm-924","nsf-2018-12-11-hlm-924-SB1-2","nsf-2018-12-11-hlm-924-SB1-2-1",2018-12-11,1899-12-31 09:24:00,1899-12-31 09:41:00,"a",0,"x","y","wrl",1,1,"c",c(-121.890890558584, 36.6067067014687),NA
"nsf-2018-12-11-hlm-924","nsf-2018-12-11-hlm-924-SB1-3","nsf-2018-12-11-hlm-924-SB1-3-1",2018-12-11,1899-12-31 09:24:00,1899-12-31 09:41:00,"a",0,"x","y","unk",1,1,"c",c(-121.890145443698, 36.6069459461975),NA
"nsf-2018-12-11-hlm-924","nsf-2018-12-11-hlm-924-SB1-4","nsf-2018-12-11-hlm-924-SB1-4-1",2018-12-11,1899-12-31 09:24:00,1899-12-31 09:41:00,"a",0,"x","y","unk",1,1,NA,c(-121.890145443698, 36.6069459461975),NA
"nsf-2018-12-11-hlm-924","nsf-2018-12-11-hlm-924-SB1-5","nsf-2018-12-11-hlm-924-SB1-5-1",2018-12-11,1899-12-31 09:24:00,1899-12-31 09:41:00,"a",0,"x","y","jkn",1,1,"c",c(-121.890145443698, 36.6069459461975),NA
"nsf-2018-12-11-nmr-1209","nsf-2018-12-11-nmr-1209-SB1-2","nsf-2018-12-11-nmr-1209-SB1-2-1",2018-12-11,1899-12-31 12:09:00,1899-12-31 12:30:00,"a",0,"x","y","mus",0.001,1,"b",c(-121.890062205088, 36.6057293719805),NA
"nsf-2018-12-11-nmr-1209","nsf-2018-12-11-nmr-1209-SB1-3","nsf-2018-12-11-nmr-1209-SB1-3-1",2018-12-11,1899-12-31 12:09:00,1899-12-31 12:30:00,"a",0,"x","y","mus",7,1,"b",c(-121.890378140231, 36.6056050810537),NA
"nsf-2018-12-11-nmr-1209","nsf-2018-12-11-nmr-1209-SB1-4","nsf-2018-12-11-nmr-1209-SB1-4-1",2018-12-11,1899-12-31 12:09:00,1899-12-31 12:30:00,"a",0,"x","y","mus",2,1,"b",c(-121.890427516862, 36.6054781536377),NA
"nsf-2018-12-11-nmr-1209","nsf-2018-12-11-nmr-1209-SB1-4","nsf-2018-12-11-nmr-1209-SB1-4-2",2018-12-11,1899-12-31 12:09:00,1899-12-31 12:30:00,"a",0,"x","y","mus",1,1,"c",c(-121.890427516862, 36.6054781536377),NA
"nsf-2018-12-11-nmr-1209","nsf-2018-12-11-nmr-1209-SB1-5","nsf-2018-12-11-nmr-1209-SB1-5-1",2018-12-11,1899-12-31 12:09:00,1899-12-31 12:30:00,"a",0,"x","y","mus",2,1,"b",c(-121.890427516862, 36.6054781536377),NA
"nsf-2018-12-11-nmr-1209","nsf-2018-12-11-nmr-1209-SB1-5","nsf-2018-12-11-nmr-1209-SB1-5-2",2018-12-11,1899-12-31 12:09:00,1899-12-31 12:30:00,"a",0,"x","y","clm",1,3,"a",c(-121.890427516862, 36.6054781536377),NA
"nsf-2018-12-11-nmr-1209","nsf-2018-12-11-nmr-1209-SB1-7","nsf-2018-12-11-nmr-1209-SB1-7-1",2018-12-11,1899-12-31 12:09:00,1899-12-31 12:30:00,"a",0,"x","y","unk",1,1,"a",c(-121.890581829698, 36.6050721542535),NA
"nsf-2018-12-11-snl-903","nsf-2018-12-11-snl-903-SB1-1","nsf-2018-12-11-snl-903-SB1-1-1",2018-12-11,1899-12-31 09:03:00,1899-12-31 10:00:00,"a",0,"x","y","wor",1,2,"a",c(-121.891117161319, 36.6057237532176),NA
"nsf-2018-12-11-snl-903","nsf-2018-12-11-snl-903-SB1-15","nsf-2018-12-11-snl-903-SB1-15-1",2018-12-11,1899-12-31 09:03:00,1899-12-31 10:00:00,"a",0,"x","y","wor",1,1,"c",c(-121.890867165717, 36.604959420829),NA
"nsf-2018-12-11-snl-903","nsf-2018-12-11-snl-903-SB1-16","nsf-2018-12-11-snl-903-SB1-16-1",2018-12-11,1899-12-31 09:03:00,1899-12-31 10:00:00,"a",0,"x","y","jkn",1,2,"b",c(-121.890867165717, 36.604959420829),NA
"nsf-2018-12-11-snl-903","nsf-2018-12-11-snl-903-SB1-17","nsf-2018-12-11-snl-903-SB1-17-1",2018-12-11,1899-12-31 09:03:00,1899-12-31 10:00:00,"a",0,"x","c","jkn",1,2,"b",c(-121.890867165717, 36.604959420829),NA
"nsf-2018-12-11-snl-903","nsf-2018-12-11-snl-903-SB1-2","nsf-2018-12-11-snl-903-SB1-2-1",2018-12-11,1899-12-31 09:03:00,1899-12-31 10:00:00,"a",0,"x","y","unk",1,1,"b",c(-121.891117161319, 36.6057237532176),NA
"nsf-2018-12-11-snl-903","nsf-2018-12-11-snl-903-SB1-20","nsf-2018-12-11-snl-903-SB1-20-1",2018-12-11,1899-12-31 09:03:00,1899-12-31 10:00:00,"a",0,"x","y","was",1,3,"a",c(-121.890867165717, 36.604959420829),NA
"nsf-2018-12-11-snl-903","nsf-2018-12-11-snl-903-SB1-21","nsf-2018-12-11-snl-903-SB1-21-1",2018-12-11,1899-12-31 09:03:00,1899-12-31 10:00:00,"a",0,"x","y","wor",2,1,"c",c(-121.890867165717, 36.604959420829),NA
"nsf-2018-12-11-snl-903","nsf-2018-12-11-snl-903-SB1-22","nsf-2018-12-11-snl-903-SB1-22-1",2018-12-11,1899-12-31 09:03:00,1899-12-31 10:00:00,"a",0,"x","y","jkn",2,2,"a",c(-121.890867165717, 36.604959420829),NA
"nsf-2018-12-11-snl-903","nsf-2018-12-11-snl-903-SB1-25","nsf-2018-12-11-snl-903-SB1-25-1",2018-12-11,1899-12-31 09:03:00,1899-12-31 10:00:00,"a",0,"x","y","unk",2,1,"b",c(-121.890867165717, 36.604959420829),NA
"nsf-2018-12-11-snl-903","nsf-2018-12-11-snl-903-SB1-26","nsf-2018-12-11-snl-903-SB1-26-1",2018-12-11,1899-12-31 09:03:00,1899-12-31 10:00:00,"a",0,"x","y","rcr",1,2,"b",c(-121.891415525471, 36.6049017984096),NA
"nsf-2018-12-11-snl-903","nsf-2018-12-11-snl-903-SB1-27","nsf-2018-12-11-snl-903-SB1-27-1",2018-12-11,1899-12-31 09:03:00,1899-12-31 10:00:00,"a",0,"x","y","unk",1,1,"b",c(-121.891415525471, 36.6049017984096),NA
"nsf-2018-12-11-snl-903","nsf-2018-12-11-snl-903-SB1-27","nsf-2018-12-11-snl-903-SB1-27-2",2018-12-11,1899-12-31 09:03:00,1899-12-31 10:00:00,"a",0,"x","y","jkn",1,2,"b",c(-121.891415525471, 36.6049017984096),NA
"nsf-2018-12-11-snl-903","nsf-2018-12-11-snl-903-SB1-31","nsf-2018-12-11-snl-903-SB1-31-1",2018-12-11,1899-12-31 09:03:00,1899-12-31 10:00:00,"a",0,"x","y","was",1,2,"c",c(-121.891119070664, 36.6057550923569),NA
"nsf-2018-12-11-snl-903","nsf-2018-12-11-snl-903-SB1-4","nsf-2018-12-11-snl-903-SB1-4-1",2018-12-11,1899-12-31 09:03:00,1899-12-31 10:00:00,"a",0,"x","y","wor",1,2,"a",c(-121.891117161319, 36.6057237532176),NA
"nsf-2018-12-11-snl-903","nsf-2018-12-11-snl-903-SB1-6","nsf-2018-12-11-snl-903-SB1-6-1",2018-12-11,1899-12-31 09:03:00,1899-12-31 10:00:00,"a",0,"x","y","wor",1,1,"c",c(-121.891084184522, 36.6064204167547),NA
"nsf-2018-12-11-snl-903","nsf-2018-12-11-snl-903-SB1-7","nsf-2018-12-11-snl-903-SB1-7-1",2018-12-11,1899-12-31 09:03:00,1899-12-31 10:00:00,"a",0,"x","y","was",1,2,"c",c(-121.891084184522, 36.6064204167547),NA
"nsf-2018-12-11-snl-903","nsf-2018-12-11-snl-903-SB1-8","nsf-2018-12-11-snl-903-SB1-8-1",2018-12-11,1899-12-31 09:03:00,1899-12-31 10:00:00,"a",0,"x","y","unk",2,1,"b",c(-121.891084184522, 36.6064204167547),NA
"nsf-2018-12-11-snl-903","nsf-2018-12-11-snl-903-SB1-9","nsf-2018-12-11-snl-903-SB1-9-1",2018-12-11,1899-12-31 09:03:00,1899-12-31 10:00:00,"a",0,"x","y","unk",1,1,"b",c(-121.891084184522, 36.6064204167547),NA
"nsf-2018-12-16-jaf-1119","nsf-2018-12-16-jaf-1119-SB1-1","nsf-2018-12-16-jaf-1119-SB1-1-1",2018-12-16,1899-12-31 11:19:00,1899-12-31 11:32:00,"a",0,"m","y","cap",1,2,"b",c(-121.890165659286, 36.6066665894196),NA
"nsf-2018-12-16-jaf-1119","nsf-2018-12-16-jaf-1119-SB1-2","nsf-2018-12-16-jaf-1119-SB1-2-1",2018-12-16,1899-12-31 11:19:00,1899-12-31 11:32:00,"a",0,"m","y","cap",1,2,"c",c(-121.890165659286, 36.6066665894196),NA
"nsf-2018-12-16-jaf-1134","nsf-2018-12-16-jaf-1134-SB1-1","nsf-2018-12-16-jaf-1134-SB1-1-1",2018-12-16,1899-12-31 11:34:00,1899-12-31 12:00:00,"a",0,"m","y","clm",1,1,"b",c(-121.89021145781, 36.6068425739176),NA
"nsf-2018-12-16-jaf-1134","nsf-2018-12-16-jaf-1134-SB1-2","nsf-2018-12-16-jaf-1134-SB1-2-1",2018-12-16,1899-12-31 11:34:00,1899-12-31 12:00:00,"a",0,"m","y","clm",2,1,"b",c(-121.89021145781, 36.6068425739176),NA
"nsf-2018-12-16-jaf-1134","nsf-2018-12-16-jaf-1134-SB2-2","nsf-2018-12-16-jaf-1134-SB2-2-1",2018-12-16,1899-12-31 11:45:00,1899-12-31 12:00:00,"a",0,"m","y","was",1,3,"a",c(-121.89021145781, 36.6068425739176),NA
"nsf-2018-12-16-jaf-1134","nsf-2018-12-16-jaf-1134-SB2-6","nsf-2018-12-16-jaf-1134-SB2-6-1",2018-12-16,1899-12-31 11:45:00,1899-12-31 12:00:00,"a",0,"m","y","clm",2,1,"b",c(-121.89021145781, 36.6068425739176),NA
"nsf-2018-12-16-jaf-1140","nsf-2018-12-16-jaf-1140-SB1-1","nsf-2018-12-16-jaf-1140-SB1-1-1",2018-12-16,1899-12-31 11:40:00,1899-12-31 11:47:00,"a",0,"m","y","clm",1,1,"a",c(-121.890165659287, 36.6066669227529),NA
"nsf-2018-12-16-jaf-1206","nsf-2018-12-16-jaf-1206-SB1-11","nsf-2018-12-16-jaf-1206-SB1-11-1",2018-12-16,1899-12-31 12:06:00,1899-12-31 12:41:00,"a",0,"m","y","unk",1,1,"a",c(-121.89021145781, 36.6068425739176),NA
"nsf-2018-12-16-jaf-1206","nsf-2018-12-16-jaf-1206-SB1-11","nsf-2018-12-16-jaf-1206-SB1-11-2",2018-12-16,1899-12-31 12:06:00,1899-12-31 12:41:00,"a",0,"m","y","unk",1,1,"c",c(-121.89021145781, 36.6068425739176),NA
"nsf-2018-12-16-jaf-1206","nsf-2018-12-16-jaf-1206-SB1-13","nsf-2018-12-16-jaf-1206-SB1-13-1",2018-12-16,1899-12-31 12:06:00,1899-12-31 12:41:00,"a",0,"m","y","mus",NA,NA,NA,c(-121.89021145781, 36.6068425739176),NA
"nsf-2018-12-16-jaf-1206","nsf-2018-12-16-jaf-1206-SB1-14","nsf-2018-12-16-jaf-1206-SB1-14-1",2018-12-16,1899-12-31 12:06:00,1899-12-31 12:41:00,"a",0,"m","y","mus",3,2,"a",c(-121.89021145781, 36.6068425739176),NA
"nsf-2018-12-16-jaf-1206","nsf-2018-12-16-jaf-1206-SB1-15","nsf-2018-12-16-jaf-1206-SB1-15-1",2018-12-16,1899-12-31 12:06:00,1899-12-31 12:41:00,"a",0,"m","y","mus",6,1,"c",c(-121.89021145781, 36.6068425739176),NA
"nsf-2018-12-16-jaf-1206","nsf-2018-12-16-jaf-1206-SB1-16","nsf-2018-12-16-jaf-1206-SB1-16-2",2018-12-16,1899-12-31 12:06:00,1899-12-31 12:41:00,"a",0,"m","y","mus",1,2,"c",c(-121.89021145781, 36.6068425739176),NA
"nsf-2018-12-16-jaf-1206","nsf-2018-12-16-jaf-1206-SB1-16","nsf-2018-12-16-jaf-1206-SB1-16-1",2018-12-16,1899-12-31 12:06:00,1899-12-31 12:41:00,"a",0,"m","y","mus",2,2,"a",c(-121.89021145781, 36.6068425739176),NA
"nsf-2018-12-16-jaf-1206","nsf-2018-12-16-jaf-1206-SB1-2","nsf-2018-12-16-jaf-1206-SB1-2-1",2018-12-16,1899-12-31 12:06:00,1899-12-31 12:41:00,"a",0,"m","y","mus",0.001,2,"b",c(-121.89021145781, 36.6068425739176),NA
"nsf-2018-12-16-jaf-1206","nsf-2018-12-16-jaf-1206-SB1-2","nsf-2018-12-16-jaf-1206-SB1-2-2",2018-12-16,1899-12-31 12:06:00,1899-12-31 12:41:00,"a",0,"m","y","sca",1,1,"c",c(-121.89021145781, 36.6068425739176),NA
"nsf-2018-12-16-jaf-1206","nsf-2018-12-16-jaf-1206-SB1-3","nsf-2018-12-16-jaf-1206-SB1-3-1",2018-12-16,1899-12-31 12:06:00,1899-12-31 12:41:00,"a",0,"m","y","mus",0.001,2,"b",c(-121.89021145781, 36.6068425739176),NA
"nsf-2018-12-16-jaf-1206","nsf-2018-12-16-jaf-1206-SB1-3","nsf-2018-12-16-jaf-1206-SB1-3-2",2018-12-16,1899-12-31 12:06:00,1899-12-31 12:41:00,"a",0,"m","y","jkn",1,2,"b",c(-121.89021145781, 36.6068425739176),NA
"nsf-2018-12-16-jaf-1206","nsf-2018-12-16-jaf-1206-SB1-4","nsf-2018-12-16-jaf-1206-SB1-4-1",2018-12-16,1899-12-31 12:06:00,1899-12-31 12:41:00,"a",0,"m","y","mus",1,2,"b",c(-121.89021145781, 36.6068425739176),NA
"nsf-2018-12-16-jaf-1206","nsf-2018-12-16-jaf-1206-SB1-7","nsf-2018-12-16-jaf-1206-SB1-7-1",2018-12-16,1899-12-31 12:06:00,1899-12-31 12:41:00,"a",0,"m","y","unk",1,2,"a",c(-121.89021145781, 36.6068425739176),NA
"nsf-2018-12-16-jaf-1206","nsf-2018-12-16-jaf-1206-SB1-9","nsf-2018-12-16-jaf-1206-SB1-9-1",2018-12-16,1899-12-31 12:06:00,1899-12-31 12:41:00,"a",0,"m","y","was",1,3,"c",c(-121.89021145781, 36.6068425739176),NA
"nsf-2018-12-18-nmr-851","nsf-2018-12-18-nmr-851-SB1-1","nsf-2018-12-18-nmr-851-SB1-1-1",2018-12-18,1899-12-31 08:51:00,1899-12-31 09:18:00,"o",1,"m","y","pur",2,1,"b",c(-121.91756925528, 36.6294400932442),NA
"nsf-2018-12-18-nmr-851","nsf-2018-12-18-nmr-851-SB1-10","nsf-2018-12-18-nmr-851-SB1-10-1",2018-12-18,1899-12-31 08:51:00,1899-12-31 09:18:00,"o",1,"m","y","clm",1,1,"c",c(-121.917950462025, 36.6295618424424),NA
"nsf-2018-12-18-nmr-851","nsf-2018-12-18-nmr-851-SB1-2","nsf-2018-12-18-nmr-851-SB1-2-1",2018-12-18,1899-12-31 08:51:00,1899-12-31 09:18:00,"o",1,"m","y","clm",1,1,"b",c(-121.91756925528, 36.6294400932442),NA
"nsf-2018-12-18-nmr-851","nsf-2018-12-18-nmr-851-SB1-3","nsf-2018-12-18-nmr-851-SB1-3-1",2018-12-18,1899-12-31 08:51:00,1899-12-31 09:18:00,"o",1,"m","y","biv",1,1,"c",c(-121.917950462025, 36.6295618424424),NA
"nsf-2018-12-18-nmr-851","nsf-2018-12-18-nmr-851-SB1-4","nsf-2018-12-18-nmr-851-SB1-4-1",2018-12-18,1899-12-31 08:51:00,1899-12-31 09:18:00,"o",1,"m","y","clm",1,1,"c",c(-121.917950462025, 36.6295618424424),NA
"nsf-2018-12-18-nmr-851","nsf-2018-12-18-nmr-851-SB1-5","nsf-2018-12-18-nmr-851-SB1-5-1",2018-12-18,1899-12-31 08:51:00,1899-12-31 09:18:00,"o",1,"m","y","clm",3,1,"c",c(-121.917950462025, 36.6295618424424),NA
"nsf-2018-12-18-nmr-851","nsf-2018-12-18-nmr-851-SB1-5","nsf-2018-12-18-nmr-851-SB1-5-2",2018-12-18,1899-12-31 08:51:00,1899-12-31 09:18:00,"o",1,"m","y","clm",1,1,"b",c(-121.917950462025, 36.6295618424424),NA
"nsf-2018-12-18-nmr-851","nsf-2018-12-18-nmr-851-SB1-6","nsf-2018-12-18-nmr-851-SB1-6-1",2018-12-18,1899-12-31 08:51:00,1899-12-31 09:18:00,"o",1,"m","y","clm",1,1,"c",c(-121.917950462025, 36.6295618424424),NA
"nsf-2018-12-18-nmr-851","nsf-2018-12-18-nmr-851-SB1-7","nsf-2018-12-18-nmr-851-SB1-7-1",2018-12-18,1899-12-31 08:51:00,1899-12-31 09:18:00,"o",1,"m","y","rab",1,4,"a",c(-121.917950462025, 36.6295618424424),NA
"nsf-2018-12-18-nmr-851","nsf-2018-12-18-nmr-851-SB1-8","nsf-2018-12-18-nmr-851-SB1-8-1",2018-12-18,1899-12-31 08:51:00,1899-12-31 09:18:00,"o",1,"m","y","pur",1,1,"b",c(-121.917950462025, 36.6295618424424),NA
"nsf-2018-12-18-nmr-851","nsf-2018-12-18-nmr-851-SB1-9","nsf-2018-12-18-nmr-851-SB1-9-1",2018-12-18,1899-12-31 08:51:00,1899-12-31 09:18:00,"o",1,"m","y","clm",1,1,"a",c(-121.917950462025, 36.6295618424424),NA
"nsf-2018-12-18-snl-1005","nsf-2018-12-18-snl-1005-SB1-1","nsf-2018-12-18-snl-1005-SB1-1-1",2018-12-18,1899-12-31 10:05:00,1899-12-31 10:18:00,NA,0.5,"m","y","fat",1,2,"c",c(-121.918177809287, 36.6300044798909),NA
"nsf-2018-12-18-snl-1005","nsf-2018-12-18-snl-1005-SB1-1","nsf-2018-12-18-snl-1005-SB1-1-2",2018-12-18,1899-12-31 10:05:00,1899-12-31 10:18:00,NA,0.5,"m","y","fat",1,3,"c",c(-121.918177809287, 36.6300044798909),NA
"nsf-2018-12-18-snl-1005","nsf-2018-12-18-snl-1005-SB1-1","nsf-2018-12-18-snl-1005-SB1-1-3",2018-12-18,1899-12-31 10:05:00,1899-12-31 10:18:00,NA,0.5,"m","y","unk",1,2,"a",c(-121.918177809287, 36.6300044798909),NA
"nsf-2018-12-18-snl-1005","nsf-2018-12-18-snl-1005-SB1-2","nsf-2018-12-18-snl-1005-SB1-2-1",2018-12-18,1899-12-31 10:05:00,1899-12-31 10:18:00,NA,0.5,"m","y","fat",0.01,2,"c",c(-121.918177809287, 36.6300044798909),NA
"nsf-2018-12-18-snl-1005","nsf-2018-12-18-snl-1005-SB1-4","nsf-2018-12-18-snl-1005-SB1-4-1",2018-12-18,1899-12-31 10:05:00,1899-12-31 10:18:00,NA,0.5,"m","y","pur",2,1,"c",c(-121.918947916443, 36.6305359716944),NA
"nsf-2018-12-18-snl-1226","nsf-2018-12-18-snl-1226-SB1-10","nsf-2018-12-18-snl-1226-SB1-10-1",2018-12-18,1899-12-31 12:26:00,1899-12-31 13:08:00,"o",NA,NA,"y","rcr",1,2,"b",c(-121.9119764512, 36.6243783780866),NA
"nsf-2018-12-18-snl-1226","nsf-2018-12-18-snl-1226-SB1-13","nsf-2018-12-18-snl-1226-SB1-13-1",2018-12-18,1899-12-31 12:26:00,1899-12-31 13:08:00,"o",NA,NA,"y","rcr",1,2,"c",c(-121.912114847161, 36.6256681551),NA
"nsf-2018-12-18-snl-1226","nsf-2018-12-18-snl-1226-SB1-5","nsf-2018-12-18-snl-1226-SB1-5-1",2018-12-18,1899-12-31 12:26:00,1899-12-31 13:08:00,"o",NA,NA,"y","wrl",1,2,"a",c(-121.910681724836, 36.6245392485536),NA
"nsf-2018-12-18-snl-1226","nsf-2018-12-18-snl-1226-SB1-6","nsf-2018-12-18-snl-1226-SB1-6-1",2018-12-18,1899-12-31 12:26:00,1899-12-31 13:08:00,"o",NA,NA,"y","mus",2,2,"a",c(-121.911536194573, 36.6243034644735),NA
"nsf-2018-12-18-snl-1226","nsf-2018-12-18-snl-1226-SB1-7","nsf-2018-12-18-snl-1226-SB1-7-1",2018-12-18,1899-12-31 12:26:00,1899-12-31 13:08:00,"o",NA,NA,"y","wrl",1,2,"a",c(-121.911536194573, 36.6243034644735),NA
"nsf-2018-12-18-snl-1226","nsf-2018-12-18-snl-1226-SB1-8","nsf-2018-12-18-snl-1226-SB1-8-1",2018-12-18,1899-12-31 12:26:00,1899-12-31 13:08:00,"o",NA,NA,"y","wrl",1,1,"c",c(-121.911536194573, 36.6243034644735),NA
